"Incident.ID","Incident.Date","State","City.Or.County","Address","X..Victims.Injured","X..Victims.Killed","X..Subjects.Suspects.Injured","X..Subjects.Suspects.Killed","X..Subjects.Suspects.Arrested","Operations","event_type"
2445309,"October 24, 2022","Arizona","Mesa","E Southern Ave and Superstition Springs Mall Cir",0,1,0,0,1,"N/A","accidental_death"
2443735,"October 23, 2022","Ohio","Cincinnati","6120 Roe St",0,1,0,0,0,"N/A","accidental_death"
2442534,"October 21, 2022","North Carolina","Fayetteville","2000 block of Maitland Dr",0,1,0,0,1,"N/A","accidental_death"
2445342,"October 21, 2022","California","Salinas","1500 block of Antelope Dr",0,1,1,0,0,"N/A","accidental_death"
2446746,"October 21, 2022","Wisconsin","Madison","7100 block of McKee Rd",0,1,0,0,0,"N/A","accidental_death"
2442581,"October 21, 2022","Texas","Humble","6019 Velma Ln",0,1,0,0,1,"N/A","accidental_death"
2442326,"October 20, 2022","Arizona","Tucson","6000 block of N Featherstone Trail",0,1,0,0,1,"N/A","accidental_death"
2440896,"October 19, 2022","Tennessee","Christiana","Link Rd",0,1,0,0,0,"N/A","accidental_death"
2440710,"October 19, 2022","Florida","Miami","17601 SW 8th St",0,1,0,0,0,"N/A","accidental_death"
2441176,"October 19, 2022","North Carolina","Clemmons","Hawk Ridge Dr",0,1,0,0,1,"N/A","accidental_death"
2440698,"October 18, 2022","Pennsylvania","Lancaster","529 Woodward St",0,1,0,0,0,"N/A","accidental_death"
2439503,"October 17, 2022","Texas","Colony","5151 N Colony Blvd",0,1,0,0,0,"N/A","accidental_death"
2439460,"October 17, 2022","Wisconsin","Green Bay","1600 block of Amy St",0,1,0,0,0,"N/A","accidental_death"
2440421,"October 16, 2022","South Carolina","Ridgeland","Lady Banks Dr",0,1,0,0,1,"N/A","accidental_death"
2438918,"October 16, 2022","North Carolina","Benson","901 W Watson Rd",0,1,0,0,0,"N/A","accidental_death"
2446743,"October 16, 2022","Louisiana","Gibson","100 block of Tasha Ct",0,1,0,0,1,"N/A","accidental_death"
2437936,"October 15, 2022","Maryland","Frederick","1420 Key Pkwy",0,1,0,0,1,"N/A","accidental_death"
2439878,"October 15, 2022","Idaho","Lenore","S Dicks Creek Rd and Teakean Butte Rd",0,1,0,0,1,"N/A","accidental_death"
2440614,"October 15, 2022","Washington","Kennewick","800 block of Volland St",0,1,0,0,1,"N/A","accidental_death"
2438202,"October 14, 2022","Colorado","Westminster","Eaton St and W 92nd Ave",0,0,0,1,0,"N/A","accidental_death"
2436845,"October 12, 2022","Arizona","Camp Verde","2910 S Old Church Rd",0,1,0,0,1,"N/A","accidental_death"
2436296,"October 12, 2022","Mississippi","Jackson","2010 Chadwick Dr",0,1,0,0,0,"N/A","accidental_death"
2439761,"October 12, 2022","Kentucky","Redfox","325 Hale Branch Rd",0,1,0,0,0,"N/A","accidental_death"
2440451,"October 12, 2022","Montana","Billings (Lockwood)","US Hwy 87 E",0,1,0,0,1,"N/A","accidental_death"
2435562,"October 11, 2022","Louisiana","Donaldsonville","Lessard St and Opelousas St",0,1,0,0,1,"N/A","accidental_death"
2434598,"October 10, 2022","Missouri","Saint Louis","3619 S Kingshighway Blvd",0,1,0,0,0,"N/A","accidental_death"
2440387,"October 9, 2022","Georgia","Decatur","Glen Hollow Cir",0,1,0,0,1,"N/A","accidental_death"
2434445,"October 9, 2022","Minnesota","Motley","N/A",0,1,0,0,0,"N/A","accidental_death"
2433217,"October 8, 2022","Virginia","Roanoke","2700 block of Hoover St NW",0,1,0,0,0,"N/A","accidental_death"
2436459,"October 6, 2022","Georgia","Savannah","525 Leonard Neal St",0,1,0,0,0,"N/A","accidental_death"
2430399,"October 4, 2022","Arkansas","Little Rock","11700 block of Doe Run Dr",0,1,0,0,0,"N/A","accidental_death"
2426126,"September 28, 2022","New York","Brooklyn","1225 Eastern Pkwy",0,1,0,0,1,"N/A","accidental_death"
2425936,"September 27, 2022","Texas","San Angelo (Grape Creek)","8200 block of Concho Dr W",0,1,0,0,1,"N/A","accidental_death"
2424304,"September 25, 2022","Virginia","Suffolk","200 block of Pine St",0,1,0,0,1,"N/A","accidental_death"
2424013,"September 25, 2022","Ohio","Saint Clairsville","139 N Market St",0,1,0,0,0,"N/A","accidental_death"
2423209,"September 24, 2022","Michigan","Sterling Heights","43000 block of Frontenac Ave",0,1,0,0,1,"N/A","accidental_death"
2424073,"September 24, 2022","Wisconsin","Milwaukee","6900 block of N 43rd St",0,1,0,0,0,"N/A","accidental_death"
2425950,"September 23, 2022","South Carolina","Greer","Red Haven Ct",0,1,0,0,1,"N/A","accidental_death"
2424332,"September 23, 2022","California","South Lake Tahoe","700 block of James Ave",0,1,0,0,0,"N/A","accidental_death"
2425335,"September 21, 2022","Florida","Mulberry","3811 Laurel Crest Dr",0,1,0,0,1,"N/A","accidental_death"
2421053,"September 21, 2022","South Carolina","Spartanburg","4700 block of S Pine St",0,1,0,0,0,"N/A","accidental_death"
2418129,"September 17, 2022","Virginia","Roanoke","1500 block of Shamrock St",0,1,0,0,0,"N/A","accidental_death"
2416174,"September 16, 2022","North Carolina","Raleigh","7700 Old Wake Forest Rd",0,1,0,0,1,"N/A","accidental_death"
2418295,"September 16, 2022","Texas","Midland","I-20 and Loop 250",0,1,0,0,1,"N/A","accidental_death"
2416717,"September 16, 2022","New Jersey","Maple Shade","300 block of S Coles Ave",0,1,0,0,1,"N/A","accidental_death"
2416715,"September 16, 2022","New Jersey","Newark","200 block of Schley St",0,1,0,0,0,"N/A","accidental_death"
2415825,"September 14, 2022","Pennsylvania","Harrisburg","2100 block of Jefferson St",0,1,0,0,0,"N/A","accidental_death"
2415724,"September 14, 2022","Ohio","Beachwood (Warrensville Heights)","4000 block of Clarkwood Pkwy",0,1,0,0,0,"N/A","accidental_death"
2413777,"September 13, 2022","Michigan","Detroit","8800 block of Heyden St",0,1,0,0,0,"N/A","accidental_death"
2413368,"September 12, 2022","Virginia","Richmond","900 block of N 1st St",0,1,0,0,5,"N/A","accidental_death"
2413063,"September 11, 2022","Tennessee","Millington","5000 block of Clear Creek Dr",0,1,0,0,1,"N/A","accidental_death"
2415338,"September 10, 2022","Tennessee","Mount Juliet","Glen Oaks Dr",0,1,0,0,1,"N/A","accidental_death"
2418498,"September 10, 2022","Illinois","Litchfield","N/A",0,1,0,0,0,"N/A","accidental_death"
2411616,"September 9, 2022","Maine","Guilford","N/A",0,1,0,0,0,"N/A","accidental_death"
2412238,"September 9, 2022","Texas","Fort Worth","6200 block of Hulen Bend Cir",0,1,0,0,0,"N/A","accidental_death"
2411698,"September 9, 2022","Nevada","Las Vegas","2675 W Agate Ave",0,1,0,0,0,"N/A","accidental_death"
2407412,"September 5, 2022","Texas","Houston","4300 block of Steubner Hill Dr",0,1,0,0,1,"N/A","accidental_death"
2407282,"September 4, 2022","Indiana","Evansville","1856 S Garvin St",0,1,0,0,0,"N/A","accidental_death"
2409391,"September 4, 2022","Oklahoma","Tulsa","S Garnett Rd and E 21st St",0,1,0,0,1,"N/A","accidental_death"
2404903,"September 2, 2022","New York","Corona (Queens)","240-06 136th Ave",0,1,0,0,1,"N/A","accidental_death"
2403928,"September 1, 2022","Indiana","Anderson","1200 block of Jonathon Ct",0,1,0,0,0,"N/A","accidental_death"
2405476,"September 1, 2022","Ohio","Akron","813 Lovers Ln",0,1,0,0,1,"N/A","accidental_death"
2402876,"August 31, 2022","Missouri","Saint Louis","956 Melvin Dr",0,1,0,0,0,"N/A","accidental_death"
2403497,"August 30, 2022","Washington","Oak Harbor","WA-20 and SW Swantown Ave",0,1,0,0,1,"N/A","accidental_death"
2400857,"August 29, 2022","Minnesota","Minneapolis","2425 Cole Ave SE",0,1,0,0,1,"N/A","accidental_death"
2402171,"August 29, 2022","Alabama","Huntsville","2800 block of Beard St",0,1,0,0,0,"N/A","accidental_death"
2400355,"August 28, 2022","New York","Cambridge","51 S Park St",0,1,0,0,1,"N/A","accidental_death"
2400908,"August 28, 2022","Alaska","Anchor Point","Shorebird Ln",0,1,0,0,0,"N/A","accidental_death"
2401464,"August 28, 2022","Hawaii","Hawi","55-3478 Akoni Pule Hwy",0,1,0,0,0,"N/A","accidental_death"
2401293,"August 27, 2022","Florida","West Palm Beach","4300 San Marino Blvd",0,1,0,0,0,"N/A","accidental_death"
2398601,"August 26, 2022","West Virginia","Charleston (Sissonville)","800 block of Second Creek Rd",0,1,0,0,0,"N/A","accidental_death"
2396391,"August 24, 2022","Arizona","Phoenix","N 113th Ave and W Monterosa St",1,0,0,1,0,"N/A","accidental_death"
2397706,"August 24, 2022","Florida","Gainesville","5200 NE 39th Ave",0,1,0,0,0,"N/A","accidental_death"
2394971,"August 22, 2022","Tennessee","Antioch","200 block of Benzing Rd",0,1,0,0,1,"N/A","accidental_death"
2395161,"August 22, 2022","Michigan","Detroit","Oakfield Ave and St Martins Ave",0,1,0,0,0,"N/A","accidental_death"
2394403,"August 22, 2022","Georgia","Redan","Young Knoll and Young Ln",0,1,0,0,1,"N/A","accidental_death"
2395409,"August 21, 2022","Ohio","Toronto","517 W Fernwood Dr",0,1,0,0,1,"N/A","accidental_death"
2395235,"August 21, 2022","California","Fresno","327 E Fir Ave",0,1,0,0,1,"N/A","accidental_death"
2395435,"August 20, 2022","Florida","Bushnell","2550 Co Rd 673",0,1,0,0,1,"N/A","accidental_death"
2396019,"August 19, 2022","California","Tulare","Cottonwood St and Buttonwood Ave",0,1,0,0,0,"N/A","accidental_death"
2392690,"August 19, 2022","Mississippi","Picayune","N/A",0,1,0,0,0,"N/A","accidental_death"
2391857,"August 18, 2022","Maryland","Lanham","MD-704 and Business Pkwy",1,1,0,0,0,"N/A","accidental_death"
2396611,"August 17, 2022","Indiana","Crown Point","3885 Brookside Dr",0,1,0,0,0,"N/A","accidental_death"
2392036,"August 17, 2022","Pennsylvania","Chester","3900 block of Gideon Rd",0,1,0,0,1,"N/A","accidental_death"
2389342,"August 16, 2022","Delaware","Wilmington","600 block of N Washington St",1,1,0,0,0,"N/A","accidental_death"
2389003,"August 16, 2022","Florida","Daytona Beach","315 Glenview Blvd",0,1,0,0,1,"N/A","accidental_death"
2388749,"August 15, 2022","Tennessee","Smyrna","110 Sam Ridley Pkwy E",0,1,0,0,0,"N/A","accidental_death"
2388581,"August 14, 2022","Oklahoma","Tulsa","1950 S Garnett Rd",0,1,0,0,1,"N/A","accidental_death"
2386993,"August 13, 2022","Florida","Saint Petersburg","12th Ave S and 43rd St S",0,1,0,0,0,"N/A","accidental_death"
2386019,"August 12, 2022","Arkansas","Helena","600 block of Poplar St",0,1,0,0,1,"N/A","accidental_death"
2386529,"August 12, 2022","North Dakota","Williston","N/A",0,1,0,0,0,"N/A","accidental_death"
2384894,"August 10, 2022","Georgia","Atlanta","1368 Lakewood Ave SE",0,1,0,0,0,"N/A","accidental_death"
2384050,"August 10, 2022","Virginia","Portsmouth","2800 block of Deep Creek Blvd",0,1,0,0,1,"N/A","accidental_death"
2384914,"August 10, 2022","Wisconsin","Milwaukee","N 26th St and W Kilbourn Ave",0,1,0,0,1,"N/A","accidental_death"
2384523,"August 9, 2022","Texas","Granbury","100 block of Abbey Park Ct",0,1,0,0,1,"N/A","accidental_death"
2386592,"August 8, 2022","New Jersey","Sicklerville","Gable Ct",0,1,0,0,1,"N/A","accidental_death"
2382624,"August 8, 2022","New York","Rochester","Pennsylvania Ave and 4th St",0,1,0,0,0,"N/A","accidental_death"
2382854,"August 8, 2022","Texas","Lometa","100 block of Pvt Rd 2525",0,1,0,0,0,"N/A","accidental_death"
2383853,"August 7, 2022","Colorado","Monte Vista","300 block of Monroe St",0,1,0,0,2,"N/A","accidental_death"
2381393,"August 7, 2022","Minnesota","Minneapolis","95 S 10th St",0,1,0,0,1,"N/A","accidental_death"
2381412,"August 7, 2022","Georgia","Atlanta","I-85 N and N Druid Hills Rd",0,1,0,0,0,"N/A","accidental_death"
2381419,"August 7, 2022","Texas","El Paso","3700 block of N Zaragoza Rd",0,1,0,0,1,"N/A","accidental_death"
2381339,"August 6, 2022","Texas","Arlington","800 block of E Sanford St",0,1,0,0,0,"N/A","accidental_death"
2381104,"August 6, 2022","Maryland","Baltimore","600 block of Linnard St",0,1,0,0,0,"N/A","accidental_death"
2382588,"August 6, 2022","Alabama","Birmingham (Forestdale)","2400 block of Freemont Ave",0,1,0,0,0,"N/A","accidental_death"
2382461,"August 6, 2022","Mississippi","Macon","East St",0,1,0,0,0,"N/A","accidental_death"
2378923,"August 4, 2022","District of Columbia","Washington","1800 Good Hope Rd",0,1,0,0,1,"N/A","accidental_death"
2377481,"August 3, 2022","New Mexico","Clovis","1000 N Martin Luther King Jr Blvd",0,1,0,0,1,"N/A","accidental_death"
2377523,"August 2, 2022","Wisconsin","Racine","800 block of Yout St",0,1,0,0,1,"N/A","accidental_death"
2378733,"August 2, 2022","Maryland","Oxon Hill","5500 block of Livingston Terrace",0,1,0,0,1,"N/A","accidental_death"
2376918,"August 1, 2022","Arizona","Phoenix","40th Ave and Pollack St",0,1,0,0,0,"N/A","accidental_death"
2376246,"August 1, 2022","West Virginia","Charleston","510 Wyoming St",0,1,0,0,1,"N/A","accidental_death"
2376926,"August 1, 2022","Ohio","Dayton","635 Yale Ave",0,1,0,0,0,"N/A","accidental_death"
2374980,"July 30, 2022","Texas","Dallas","2140 Medical District",1,0,0,1,0,"N/A","accidental_death"
2372284,"July 28, 2022","Texas","San Antonio","2005 Harry Wurzbach Rd",0,1,0,0,1,"N/A","accidental_death"
2373675,"July 28, 2022","Idaho","Caldwell","5100 block of Danville St",0,1,0,0,1,"N/A","accidental_death"
2372813,"July 28, 2022","Florida","Casselberry","800 block of Paddock Way",0,1,0,0,0,"N/A","accidental_death"
2381631,"July 28, 2022","Pennsylvania","Tyrone","300 block of W 15th St",0,1,0,0,0,"N/A","accidental_death"
2371338,"July 26, 2022","South Carolina","Johns Island","Jules St",0,1,0,0,1,"N/A","accidental_death"
2370835,"July 26, 2022","Illinois","Chicago","2400 block of W Marquette Rd",0,1,0,0,1,"N/A","accidental_death"
2370647,"July 26, 2022","Indiana","Muncie","2810 S Monroe St",0,1,0,0,0,"N/A","accidental_death"
2370544,"July 25, 2022","Washington","Ellensburg","Yew St",0,1,0,0,1,"N/A","accidental_death"
2369189,"July 24, 2022","Michigan","Niles","3100 block of Detroit Rd",0,1,0,0,0,"N/A","accidental_death"
2366931,"July 22, 2022","Florida","Saint Petersburg","5800 Lynn Lake Dr S",0,1,0,0,0,"N/A","accidental_death"
2366254,"July 21, 2022","South Carolina","North Charleston","Pinehurst St and N Oakridge Cir",0,1,0,0,0,"N/A","accidental_death"
2364234,"July 19, 2022","Michigan","Detroit","Bramell St and Elmira St",0,1,0,0,1,"N/A","accidental_death"
2363850,"July 19, 2022","Missouri","Rogersville","4500 block of S Farm Rd 223",0,1,0,0,1,"N/A","accidental_death"
2364685,"July 19, 2022","Florida","Bradenton","14th St E and 9th Ave E",0,1,0,0,1,"N/A","accidental_death"
2377401,"July 18, 2022","Florida","Lehigh Acres","537 Oakfield Ave",0,1,0,0,0,"N/A","accidental_death"
2364633,"July 17, 2022","Indiana","Kouts","105 W Daumer Rd",0,1,0,0,0,"N/A","accidental_death"
2364674,"July 16, 2022","Pennsylvania","Erie","2600 block of Wayne St",0,1,0,0,1,"N/A","accidental_death"
2360449,"July 15, 2022","Wisconsin","Milwaukee","N 13th St and W Ring St",0,1,0,0,0,"N/A","accidental_death"
2361217,"July 15, 2022","Colorado","Denver","1313 Xenia St",0,1,0,0,4,"N/A","accidental_death"
2359835,"July 14, 2022","Arkansas","Pine Bluff","27113 Shannon Valley Rd",0,1,0,0,0,"N/A","accidental_death"
2358335,"July 11, 2022","Oklahoma","Guthrie","E Co Rd 76 and N Westminster Rd",0,1,0,0,0,"N/A","accidental_death"
2355865,"July 10, 2022","Tennessee","Memphis","3300 block of Brockcrest Cove",0,1,0,0,1,"N/A","accidental_death"
2356147,"July 10, 2022","Alabama","Montgomery","3300 block of Fountain Ln",0,1,0,0,0,"N/A","accidental_death"
2355496,"July 10, 2022","Michigan","Detroit","250 Riverfront Dr",0,1,0,0,1,"N/A","accidental_death"
2354749,"July 8, 2022","Louisiana","Baton Rouge","7400 block of Prescott Rd",0,1,0,0,0,"N/A","accidental_death"
2355667,"July 8, 2022","North Carolina","Graham","1013 Townbranch Rd",0,1,0,0,0,"N/A","accidental_death"
2360404,"July 7, 2022","Tennessee","Knoxville","2612 Gaston Ave",0,1,0,0,1,"N/A","accidental_death"
2353218,"July 6, 2022","Georgia","Conyers","1996 Centennial Olympic Pkwy NE",0,1,0,0,0,"N/A","accidental_death"
2353810,"July 5, 2022","Texas","Garland","1700 block of Apollo Rd",0,1,0,0,1,"N/A","accidental_death"
2351033,"July 5, 2022","Ohio","Columbus","5300 block of Shiloh Dr",0,1,0,0,0,"N/A","accidental_death"
2351169,"July 5, 2022","Ohio","Akron","1600 block of Summit Lake Blvd",0,1,0,0,0,"N/A","accidental_death"
2351047,"July 2, 2022","Virginia","Amelia Court House","4000 block of Richmond Rd",0,1,0,0,1,"N/A","accidental_death"
2346865,"July 2, 2022","Virginia","Petersburg","120 Perry St",1,1,1,0,3,"N/A","accidental_death"
2345628,"July 1, 2022","Wisconsin","Milwaukee","1134 N 20th St",0,1,0,0,0,"N/A","accidental_death"
2346998,"July 1, 2022","North Carolina","Greensboro","5800 block of Sycamore Glen Rd",0,1,0,0,0,"N/A","accidental_death"
2346512,"July 1, 2022","Pennsylvania","Upper Darby","6906 Ruskin Ln",0,1,0,0,0,"N/A","accidental_death"
2345108,"June 30, 2022","Missouri","Saint Louis","10400 block of Olney Dr",0,1,0,0,0,"N/A","accidental_death"
2343957,"June 28, 2022","Texas","Fort Worth","100 block of Woodie Way",0,1,0,0,0,"N/A","accidental_death"
2342174,"June 27, 2022","Kentucky","Louisville","4700 block of E Pages Ln",0,1,0,0,0,"N/A","accidental_death"
2340972,"June 26, 2022","Texas","Dallas","3500 block of Munger Ave",0,1,0,0,0,"N/A","accidental_death"
2341383,"June 26, 2022","Florida","Pensacola","3114 Doctor MLK Jr Dr",1,1,0,0,0,"N/A","accidental_death"
2340803,"June 26, 2022","Missouri","House Springs","3500 block of W Fork Dr",0,1,0,0,1,"N/A","accidental_death"
2341881,"June 26, 2022","West Virginia","Gallipolis Ferry","Wood School Rd",0,1,0,0,0,"N/A","accidental_death"
2340309,"June 25, 2022","North Carolina","Charlotte","7100 block of Wallace Rd",0,1,1,0,0,"N/A","accidental_death"
2476380,"June 24, 2022","South Carolina","Hartsville","Hunt Dr",0,1,0,0,0,"N/A","accidental_death"
2339505,"June 23, 2022","Michigan","Muskegon","2000 block of Dowd St",0,1,0,0,1,"N/A","accidental_death"
2337574,"June 22, 2022","Tennessee","Germantown","2900 block of S Germantown Rd",0,1,0,0,0,"N/A","accidental_death"
2337547,"June 22, 2022","Louisiana","New Orleans","8600 block of Apple St",0,1,0,0,0,"N/A","accidental_death"
2335187,"June 19, 2022","District of Columbia","Washington","4400 block of 3rd St SE",0,1,0,0,1,"N/A","accidental_death"
2338717,"June 19, 2022","New Jersey","Freehold","20 block of McDermott St",0,1,0,0,1,"N/A","accidental_death"
2332525,"June 15, 2022","Texas","Dallas","3000 block of Kiestridge Dr",0,1,0,0,1,"N/A","accidental_death"
2332922,"June 15, 2022","Mississippi","Diberville","11059 Lamey Bridge Rd",0,1,0,0,1,"N/A","accidental_death"
2330527,"June 14, 2022","South Carolina","Greer","Werninger Ct",0,1,0,0,1,"N/A","accidental_death"
2330189,"June 13, 2022","Wisconsin","Milwaukee","8120 W Villard Ave",0,1,0,0,1,"N/A","accidental_death"
2330532,"June 12, 2022","Tennessee","Chattanooga","2709 Citico Ave",1,1,0,0,1,"N/A","accidental_death"
2329012,"June 11, 2022","Alabama","Fairhope","Twin Beech Rd",0,1,0,0,1,"N/A","accidental_death"
2328249,"June 11, 2022","Florida","Pembroke Pines","SW 182nd Way",0,1,0,0,1,"N/A","accidental_death"
2326674,"June 10, 2022","Texas","Houston","14335 Ella Blvd",0,1,0,1,0,"N/A","accidental_death"
2325901,"June 9, 2022","Ohio","Cincinnati (Mount Washington)","1722 Beacon St",0,1,0,0,1,"N/A","accidental_death"
2325298,"June 8, 2022","Texas","Beaumont","400 block of E Lucas Dr",0,1,0,0,0,"N/A","accidental_death"
2325947,"June 8, 2022","Ohio","Dayton","700 block of Goodlow Ave",0,1,0,0,0,"N/A","accidental_death"
2324518,"June 7, 2022","Texas","Houston","6000 block of Skyline Dr",1,0,0,1,1,"N/A","accidental_death"
2322582,"June 6, 2022","Ohio","Cleveland","1100 block of E 77th St",0,1,0,0,1,"N/A","accidental_death"
2326067,"June 5, 2022","North Carolina","Salisbury","100 block of Clancy St",0,1,0,0,0,"N/A","accidental_death"
2322940,"June 5, 2022","South Carolina","Mount Croghan","Airport Rd",0,1,0,0,1,"N/A","accidental_death"
2321188,"June 4, 2022","Michigan","Detroit","20290 block of Goulburn Ave",0,1,0,0,2,"N/A","accidental_death"
