"State","State.Code","Year","Year.Code","Month","Month.Code","Deaths"
"Oklahoma",40,2001,2001,"Apr., 2001","2001/04","43"
"Oklahoma",40,2001,2001,"May, 2001","2001/05","43"
"Oklahoma",40,2001,2001,"Jun., 2001","2001/06","34"
"Oklahoma",40,2001,2001,"Jul., 2001","2001/07","41"
"Oklahoma",40,2001,2001,"Aug., 2001","2001/08","36"
"Oklahoma",40,2001,2001,"Sep., 2001","2001/09","27"
"Oklahoma",40,2001,2001,"Oct., 2001","2001/10","38"
"Oklahoma",40,2001,2001,"Nov., 2001","2001/11","35"
"Oklahoma",40,2001,2001,"Dec., 2001","2001/12","48"
"Oklahoma",40,2002,2002,"Jan., 2002","2002/01","34"
"Oklahoma",40,2002,2002,"Feb., 2002","2002/02","35"
"Oklahoma",40,2002,2002,"Mar., 2002","2002/03","37"
"Oklahoma",40,2002,2002,"Apr., 2002","2002/04","48"
"Oklahoma",40,2002,2002,"May, 2002","2002/05","31"
"Oklahoma",40,2002,2002,"Jun., 2002","2002/06","29"
"Oklahoma",40,2002,2002,"Jul., 2002","2002/07","46"
"Oklahoma",40,2002,2002,"Aug., 2002","2002/08","38"
"Oklahoma",40,2002,2002,"Sep., 2002","2002/09","35"
"Oklahoma",40,2002,2002,"Oct., 2002","2002/10","31"
"Oklahoma",40,2002,2002,"Nov., 2002","2002/11","36"
"Oklahoma",40,2002,2002,"Dec., 2002","2002/12","46"
"Oklahoma",40,2003,2003,"Jan., 2003","2003/01","35"
"Oklahoma",40,2003,2003,"Feb., 2003","2003/02","27"
"Oklahoma",40,2003,2003,"Mar., 2003","2003/03","32"
"Oklahoma",40,2003,2003,"Apr., 2003","2003/04","43"
"Oklahoma",40,2003,2003,"May, 2003","2003/05","41"
"Oklahoma",40,2003,2003,"Jun., 2003","2003/06","31"
"Oklahoma",40,2003,2003,"Jul., 2003","2003/07","33"
"Oklahoma",40,2003,2003,"Aug., 2003","2003/08","35"
"Oklahoma",40,2003,2003,"Sep., 2003","2003/09","39"
"Oklahoma",40,2003,2003,"Oct., 2003","2003/10","44"
"Oklahoma",40,2003,2003,"Nov., 2003","2003/11","42"
"Oklahoma",40,2003,2003,"Dec., 2003","2003/12","38"
"Oklahoma",40,2004,2004,"Jan., 2004","2004/01","48"
"Oklahoma",40,2004,2004,"Feb., 2004","2004/02","50"
"Oklahoma",40,2004,2004,"Mar., 2004","2004/03","38"
"Oklahoma",40,2004,2004,"Apr., 2004","2004/04","35"
"Oklahoma",40,2004,2004,"May, 2004","2004/05","31"
"Oklahoma",40,2004,2004,"Jun., 2004","2004/06","34"
"Oklahoma",40,2004,2004,"Jul., 2004","2004/07","32"
"Oklahoma",40,2004,2004,"Aug., 2004","2004/08","47"
"Oklahoma",40,2004,2004,"Sep., 2004","2004/09","24"
"Oklahoma",40,2004,2004,"Oct., 2004","2004/10","25"
"Oklahoma",40,2004,2004,"Nov., 2004","2004/11","41"
"Oklahoma",40,2004,2004,"Dec., 2004","2004/12","43"
"Oklahoma",40,2005,2005,"Jan., 2005","2005/01","34"
"Oklahoma",40,2005,2005,"Feb., 2005","2005/02","41"
"Oklahoma",40,2005,2005,"Mar., 2005","2005/03","30"
"Oklahoma",40,2005,2005,"Apr., 2005","2005/04","41"
"Oklahoma",40,2005,2005,"May, 2005","2005/05","42"
"Oklahoma",40,2005,2005,"Jun., 2005","2005/06","33"
"Oklahoma",40,2005,2005,"Jul., 2005","2005/07","44"
"Oklahoma",40,2005,2005,"Aug., 2005","2005/08","45"
"Oklahoma",40,2005,2005,"Sep., 2005","2005/09","32"
"Oklahoma",40,2005,2005,"Oct., 2005","2005/10","35"
"Oklahoma",40,2005,2005,"Nov., 2005","2005/11","39"
"Oklahoma",40,2005,2005,"Dec., 2005","2005/12","42"
"Oklahoma",40,2006,2006,"Jan., 2006","2006/01","37"
"Oklahoma",40,2006,2006,"Feb., 2006","2006/02","27"
"Oklahoma",40,2006,2006,"Mar., 2006","2006/03","39"
"Oklahoma",40,2006,2006,"Apr., 2006","2006/04","36"
"Oklahoma",40,2006,2006,"May, 2006","2006/05","43"
"Oklahoma",40,2006,2006,"Jun., 2006","2006/06","34"
"Oklahoma",40,2006,2006,"Jul., 2006","2006/07","40"
"Oklahoma",40,2006,2006,"Aug., 2006","2006/08","45"
"Oklahoma",40,2006,2006,"Sep., 2006","2006/09","38"
"Oklahoma",40,2006,2006,"Oct., 2006","2006/10","45"
"Oklahoma",40,2006,2006,"Nov., 2006","2006/11","49"
"Oklahoma",40,2006,2006,"Dec., 2006","2006/12","44"
"Oklahoma",40,2007,2007,"Jan., 2007","2007/01","39"
"Oklahoma",40,2007,2007,"Feb., 2007","2007/02","45"
"Oklahoma",40,2007,2007,"Mar., 2007","2007/03","40"
"Oklahoma",40,2007,2007,"Apr., 2007","2007/04","44"
"Oklahoma",40,2007,2007,"May, 2007","2007/05","38"
"Oklahoma",40,2007,2007,"Jun., 2007","2007/06","41"
"Oklahoma",40,2007,2007,"Jul., 2007","2007/07","48"
"Oklahoma",40,2007,2007,"Aug., 2007","2007/08","39"
"Oklahoma",40,2007,2007,"Sep., 2007","2007/09","33"
"Oklahoma",40,2007,2007,"Oct., 2007","2007/10","43"
"Oklahoma",40,2007,2007,"Nov., 2007","2007/11","31"
"Oklahoma",40,2007,2007,"Dec., 2007","2007/12","36"
"Oklahoma",40,2008,2008,"Jan., 2008","2008/01","30"
"Oklahoma",40,2008,2008,"Feb., 2008","2008/02","39"
"Oklahoma",40,2008,2008,"Mar., 2008","2008/03","49"
"Oklahoma",40,2008,2008,"Apr., 2008","2008/04","51"
"Oklahoma",40,2008,2008,"May, 2008","2008/05","36"
"Oklahoma",40,2008,2008,"Jun., 2008","2008/06","38"
"Oklahoma",40,2008,2008,"Jul., 2008","2008/07","48"
"Oklahoma",40,2008,2008,"Aug., 2008","2008/08","46"
"Oklahoma",40,2008,2008,"Sep., 2008","2008/09","43"
"Oklahoma",40,2008,2008,"Oct., 2008","2008/10","45"
"Oklahoma",40,2008,2008,"Nov., 2008","2008/11","36"
"Oklahoma",40,2008,2008,"Dec., 2008","2008/12","47"
"Oklahoma",40,2009,2009,"Jan., 2009","2009/01","45"
"Oklahoma",40,2009,2009,"Feb., 2009","2009/02","44"
"Oklahoma",40,2009,2009,"Mar., 2009","2009/03","41"
"Oklahoma",40,2009,2009,"Apr., 2009","2009/04","48"
"Oklahoma",40,2009,2009,"May, 2009","2009/05","41"
"Oklahoma",40,2009,2009,"Jun., 2009","2009/06","47"
"Oklahoma",40,2009,2009,"Jul., 2009","2009/07","50"
"Oklahoma",40,2009,2009,"Aug., 2009","2009/08","39"
"Oklahoma",40,2009,2009,"Sep., 2009","2009/09","49"
"Oklahoma",40,2009,2009,"Oct., 2009","2009/10","56"
"Oklahoma",40,2009,2009,"Nov., 2009","2009/11","40"
"Oklahoma",40,2009,2009,"Dec., 2009","2009/12","30"
"Oklahoma",40,2010,2010,"Jan., 2010","2010/01","36"
"Oklahoma",40,2010,2010,"Feb., 2010","2010/02","48"
"Oklahoma",40,2010,2010,"Mar., 2010","2010/03","34"
"Oklahoma",40,2010,2010,"Apr., 2010","2010/04","44"
"Oklahoma",40,2010,2010,"May, 2010","2010/05","38"
"Oklahoma",40,2010,2010,"Jun., 2010","2010/06","46"
"Oklahoma",40,2010,2010,"Jul., 2010","2010/07","62"
"Oklahoma",40,2010,2010,"Aug., 2010","2010/08","48"
"Oklahoma",40,2010,2010,"Sep., 2010","2010/09","36"
"Oklahoma",40,2010,2010,"Oct., 2010","2010/10","55"
"Oklahoma",40,2010,2010,"Nov., 2010","2010/11","46"
"Oklahoma",40,2010,2010,"Dec., 2010","2010/12","42"
"Oklahoma",40,2011,2011,"Jan., 2011","2011/01","54"
"Oklahoma",40,2011,2011,"Feb., 2011","2011/02","40"
"Oklahoma",40,2011,2011,"Mar., 2011","2011/03","64"
"Oklahoma",40,2011,2011,"Apr., 2011","2011/04","51"
"Oklahoma",40,2011,2011,"May, 2011","2011/05","42"
"Oklahoma",40,2011,2011,"Jun., 2011","2011/06","49"
"Oklahoma",40,2011,2011,"Jul., 2011","2011/07","50"
"Oklahoma",40,2011,2011,"Aug., 2011","2011/08","53"
"Oklahoma",40,2011,2011,"Sep., 2011","2011/09","49"
"Oklahoma",40,2011,2011,"Oct., 2011","2011/10","70"
"Oklahoma",40,2011,2011,"Nov., 2011","2011/11","51"
"Oklahoma",40,2011,2011,"Dec., 2011","2011/12","53"
"Oklahoma",40,2012,2012,"Jan., 2012","2012/01","59"
"Oklahoma",40,2012,2012,"Feb., 2012","2012/02","43"
"Oklahoma",40,2012,2012,"Mar., 2012","2012/03","46"
"Oklahoma",40,2012,2012,"Apr., 2012","2012/04","55"
"Oklahoma",40,2012,2012,"May, 2012","2012/05","42"
"Oklahoma",40,2012,2012,"Jun., 2012","2012/06","58"
"Oklahoma",40,2012,2012,"Jul., 2012","2012/07","54"
"Oklahoma",40,2012,2012,"Aug., 2012","2012/08","46"
"Oklahoma",40,2012,2012,"Sep., 2012","2012/09","72"
"Oklahoma",40,2012,2012,"Oct., 2012","2012/10","53"
"Oklahoma",40,2012,2012,"Nov., 2012","2012/11","42"
"Oklahoma",40,2012,2012,"Dec., 2012","2012/12","46"
"Oklahoma",40,2013,2013,"Jan., 2013","2013/01","64"
"Oklahoma",40,2013,2013,"Feb., 2013","2013/02","43"
"Oklahoma",40,2013,2013,"Mar., 2013","2013/03","67"
"Oklahoma",40,2013,2013,"Apr., 2013","2013/04","54"
"Oklahoma",40,2013,2013,"May, 2013","2013/05","60"
"Oklahoma",40,2013,2013,"Jun., 2013","2013/06","50"
"Oklahoma",40,2013,2013,"Jul., 2013","2013/07","51"
"Oklahoma",40,2013,2013,"Aug., 2013","2013/08","48"
"Oklahoma",40,2013,2013,"Sep., 2013","2013/09","49"
"Oklahoma",40,2013,2013,"Oct., 2013","2013/10","56"
"Oklahoma",40,2013,2013,"Nov., 2013","2013/11","40"
"Oklahoma",40,2013,2013,"Dec., 2013","2013/12","49"
"Oklahoma",40,2014,2014,"Jan., 2014","2014/01","44"
"Oklahoma",40,2014,2014,"Feb., 2014","2014/02","41"
"Oklahoma",40,2014,2014,"Mar., 2014","2014/03","54"
"Oklahoma",40,2014,2014,"Apr., 2014","2014/04","49"
"Oklahoma",40,2014,2014,"May, 2014","2014/05","33"
"Oklahoma",40,2014,2014,"Jun., 2014","2014/06","57"
"Oklahoma",40,2014,2014,"Jul., 2014","2014/07","59"
"Oklahoma",40,2014,2014,"Aug., 2014","2014/08","53"
"Oklahoma",40,2014,2014,"Sep., 2014","2014/09","53"
"Oklahoma",40,2014,2014,"Oct., 2014","2014/10","58"
"Oklahoma",40,2014,2014,"Nov., 2014","2014/11","47"
"Oklahoma",40,2014,2014,"Dec., 2014","2014/12","63"
"Oklahoma",40,2015,2015,"Jan., 2015","2015/01","51"
"Oklahoma",40,2015,2015,"Feb., 2015","2015/02","42"
"Oklahoma",40,2015,2015,"Mar., 2015","2015/03","80"
"Oklahoma",40,2015,2015,"Apr., 2015","2015/04","68"
"Oklahoma",40,2015,2015,"May, 2015","2015/05","46"
"Oklahoma",40,2015,2015,"Jun., 2015","2015/06","72"
"Oklahoma",40,2015,2015,"Jul., 2015","2015/07","71"
"Oklahoma",40,2015,2015,"Aug., 2015","2015/08","46"
"Oklahoma",40,2015,2015,"Sep., 2015","2015/09","56"
"Oklahoma",40,2015,2015,"Oct., 2015","2015/10","62"
"Oklahoma",40,2015,2015,"Nov., 2015","2015/11","52"
"Oklahoma",40,2015,2015,"Dec., 2015","2015/12","59"
"Oklahoma",40,2016,2016,"Jan., 2016","2016/01","61"
"Oklahoma",40,2016,2016,"Feb., 2016","2016/02","55"
"Oklahoma",40,2016,2016,"Mar., 2016","2016/03","56"
"Oklahoma",40,2016,2016,"Apr., 2016","2016/04","60"
"Oklahoma",40,2016,2016,"May, 2016","2016/05","58"
"Oklahoma",40,2016,2016,"Jun., 2016","2016/06","59"
"Oklahoma",40,2016,2016,"Jul., 2016","2016/07","70"
"Oklahoma",40,2016,2016,"Aug., 2016","2016/08","90"
"Oklahoma",40,2016,2016,"Sep., 2016","2016/09","60"
"Oklahoma",40,2016,2016,"Oct., 2016","2016/10","61"
"Oklahoma",40,2016,2016,"Nov., 2016","2016/11","63"
"Oklahoma",40,2016,2016,"Dec., 2016","2016/12","73"
"Oklahoma",40,2017,2017,"Jan., 2017","2017/01","71"
"Oklahoma",40,2017,2017,"Feb., 2017","2017/02","57"
"Oklahoma",40,2017,2017,"Mar., 2017","2017/03","59"
"Oklahoma",40,2017,2017,"Apr., 2017","2017/04","61"
"Oklahoma",40,2017,2017,"May, 2017","2017/05","66"
"Oklahoma",40,2017,2017,"Jun., 2017","2017/06","69"
"Oklahoma",40,2017,2017,"Jul., 2017","2017/07","51"
"Oklahoma",40,2017,2017,"Aug., 2017","2017/08","51"
"Oklahoma",40,2017,2017,"Sep., 2017","2017/09","57"
"Oklahoma",40,2017,2017,"Oct., 2017","2017/10","45"
"Oklahoma",40,2017,2017,"Nov., 2017","2017/11","51"
"Oklahoma",40,2017,2017,"Dec., 2017","2017/12","42"
"Oklahoma",40,2018,2018,"Jan., 2018","2018/01","49"
"Oklahoma",40,2018,2018,"Feb., 2018","2018/02","54"
"Oklahoma",40,2018,2018,"Mar., 2018","2018/03","49"
"Oklahoma",40,2018,2018,"Apr., 2018","2018/04","69"
"Oklahoma",40,2018,2018,"May, 2018","2018/05","55"
"Oklahoma",40,2018,2018,"Jun., 2018","2018/06","52"
"Oklahoma",40,2018,2018,"Jul., 2018","2018/07","59"
"Oklahoma",40,2018,2018,"Aug., 2018","2018/08","48"
"Oklahoma",40,2018,2018,"Sep., 2018","2018/09","54"
"Oklahoma",40,2018,2018,"Oct., 2018","2018/10","68"
"Oklahoma",40,2018,2018,"Nov., 2018","2018/11","49"
"Oklahoma",40,2018,2018,"Dec., 2018","2018/12","59"
"Oklahoma",40,2019,2019,"Jan., 2019","2019/01","48"
"Oklahoma",40,2019,2019,"Feb., 2019","2019/02","61"
"Oklahoma",40,2019,2019,"Mar., 2019","2019/03","67"
"Oklahoma",40,2019,2019,"Apr., 2019","2019/04","61"
"Oklahoma",40,2019,2019,"May, 2019","2019/05","61"
"Oklahoma",40,2019,2019,"Jun., 2019","2019/06","60"
"Oklahoma",40,2019,2019,"Jul., 2019","2019/07","66"
"Oklahoma",40,2019,2019,"Aug., 2019","2019/08","75"
"Oklahoma",40,2019,2019,"Sep., 2019","2019/09","61"
"Oklahoma",40,2019,2019,"Oct., 2019","2019/10","60"
"Oklahoma",40,2019,2019,"Nov., 2019","2019/11","64"
"Oklahoma",40,2019,2019,"Dec., 2019","2019/12","53"
"Oklahoma",40,2020,2020,"Jan., 2020 ","2020/01","65"
"Oklahoma",40,2020,2020,"Feb., 2020 ","2020/02","74"
"Oklahoma",40,2020,2020,"Mar., 2020 ","2020/03","71"
"Oklahoma",40,2020,2020,"Apr., 2020 ","2020/04","52"
"Oklahoma",40,2020,2020,"May, 2020 ","2020/05","73"
"Oklahoma",40,2020,2020,"Jun., 2020 ","2020/06","94"
"Oklahoma",40,2020,2020,"Jul., 2020 ","2020/07","62"
"Oklahoma",40,2020,2020,"Aug., 2020 ","2020/08","56"
"Oklahoma",40,2020,2020,"Sep., 2020 ","2020/09","76"
"Oklahoma",40,2020,2020,"Oct., 2020 ","2020/10","61"
"Oklahoma",40,2020,2020,"Nov., 2020 ","2020/11","85"
"Oklahoma",40,2020,2020,"Dec., 2020 ","2020/12","56"
"Oregon",41,1999,1999,"Jan., 1999","1999/01","39"
"Oregon",41,1999,1999,"Feb., 1999","1999/02","30"
"Oregon",41,1999,1999,"Mar., 1999","1999/03","28"
"Oregon",41,1999,1999,"Apr., 1999","1999/04","37"
"Oregon",41,1999,1999,"May, 1999","1999/05","29"
"Oregon",41,1999,1999,"Jun., 1999","1999/06","23"
"Oregon",41,1999,1999,"Jul., 1999","1999/07","32"
"Oregon",41,1999,1999,"Aug., 1999","1999/08","45"
"Oregon",41,1999,1999,"Sep., 1999","1999/09","31"
"Oregon",41,1999,1999,"Oct., 1999","1999/10","36"
"Oregon",41,1999,1999,"Nov., 1999","1999/11","23"
"Oregon",41,1999,1999,"Dec., 1999","1999/12","31"
"Oregon",41,2000,2000,"Jan., 2000","2000/01","24"
"Oregon",41,2000,2000,"Feb., 2000","2000/02","27"
"Oregon",41,2000,2000,"Mar., 2000","2000/03","20"
"Oregon",41,2000,2000,"Apr., 2000","2000/04","29"
"Oregon",41,2000,2000,"May, 2000","2000/05","35"
"Oregon",41,2000,2000,"Jun., 2000","2000/06","35"
"Oregon",41,2000,2000,"Jul., 2000","2000/07","39"
"Oregon",41,2000,2000,"Aug., 2000","2000/08","27"
"Oregon",41,2000,2000,"Sep., 2000","2000/09","39"
"Oregon",41,2000,2000,"Oct., 2000","2000/10","33"
"Oregon",41,2000,2000,"Nov., 2000","2000/11","29"
"Oregon",41,2000,2000,"Dec., 2000","2000/12","35"
"Oregon",41,2001,2001,"Jan., 2001","2001/01","24"
"Oregon",41,2001,2001,"Feb., 2001","2001/02","27"
"Oregon",41,2001,2001,"Mar., 2001","2001/03","26"
"Oregon",41,2001,2001,"Apr., 2001","2001/04","36"
"Oregon",41,2001,2001,"May, 2001","2001/05","24"
"Oregon",41,2001,2001,"Jun., 2001","2001/06","23"
"Oregon",41,2001,2001,"Jul., 2001","2001/07","23"
"Oregon",41,2001,2001,"Aug., 2001","2001/08","31"
"Oregon",41,2001,2001,"Sep., 2001","2001/09","30"
"Oregon",41,2001,2001,"Oct., 2001","2001/10","36"
"Oregon",41,2001,2001,"Nov., 2001","2001/11","32"
"Oregon",41,2001,2001,"Dec., 2001","2001/12","34"
"Oregon",41,2002,2002,"Jan., 2002","2002/01","36"
"Oregon",41,2002,2002,"Feb., 2002","2002/02","30"
"Oregon",41,2002,2002,"Mar., 2002","2002/03","38"
"Oregon",41,2002,2002,"Apr., 2002","2002/04","24"
"Oregon",41,2002,2002,"May, 2002","2002/05","29"
"Oregon",41,2002,2002,"Jun., 2002","2002/06","25"
"Oregon",41,2002,2002,"Jul., 2002","2002/07","37"
"Oregon",41,2002,2002,"Aug., 2002","2002/08","30"
"Oregon",41,2002,2002,"Sep., 2002","2002/09","31"
"Oregon",41,2002,2002,"Oct., 2002","2002/10","24"
"Oregon",41,2002,2002,"Nov., 2002","2002/11","28"
"Oregon",41,2002,2002,"Dec., 2002","2002/12","35"
"Oregon",41,2003,2003,"Jan., 2003","2003/01","25"
"Oregon",41,2003,2003,"Feb., 2003","2003/02","31"
"Oregon",41,2003,2003,"Mar., 2003","2003/03","34"
"Oregon",41,2003,2003,"Apr., 2003","2003/04","29"
"Oregon",41,2003,2003,"May, 2003","2003/05","28"
"Oregon",41,2003,2003,"Jun., 2003","2003/06","37"
"Oregon",41,2003,2003,"Jul., 2003","2003/07","36"
"Oregon",41,2003,2003,"Aug., 2003","2003/08","32"
"Oregon",41,2003,2003,"Sep., 2003","2003/09","29"
"Oregon",41,2003,2003,"Oct., 2003","2003/10","37"
"Oregon",41,2003,2003,"Nov., 2003","2003/11","41"
"Oregon",41,2003,2003,"Dec., 2003","2003/12","30"
"Oregon",41,2004,2004,"Jan., 2004","2004/01","37"
"Oregon",41,2004,2004,"Feb., 2004","2004/02","30"
"Oregon",41,2004,2004,"Mar., 2004","2004/03","30"
"Oregon",41,2004,2004,"Apr., 2004","2004/04","38"
"Oregon",41,2004,2004,"May, 2004","2004/05","24"
"Oregon",41,2004,2004,"Jun., 2004","2004/06","30"
"Oregon",41,2004,2004,"Jul., 2004","2004/07","30"
"Oregon",41,2004,2004,"Aug., 2004","2004/08","34"
"Oregon",41,2004,2004,"Sep., 2004","2004/09","32"
"Oregon",41,2004,2004,"Oct., 2004","2004/10","28"
"Oregon",41,2004,2004,"Nov., 2004","2004/11","30"
"Oregon",41,2004,2004,"Dec., 2004","2004/12","33"
"Oregon",41,2005,2005,"Jan., 2005","2005/01","44"
"Oregon",41,2005,2005,"Feb., 2005","2005/02","36"
"Oregon",41,2005,2005,"Mar., 2005","2005/03","35"
"Oregon",41,2005,2005,"Apr., 2005","2005/04","28"
"Oregon",41,2005,2005,"May, 2005","2005/05","44"
"Oregon",41,2005,2005,"Jun., 2005","2005/06","31"
"Oregon",41,2005,2005,"Jul., 2005","2005/07","35"
"Oregon",41,2005,2005,"Aug., 2005","2005/08","21"
"Oregon",41,2005,2005,"Sep., 2005","2005/09","43"
"Oregon",41,2005,2005,"Oct., 2005","2005/10","23"
"Oregon",41,2005,2005,"Nov., 2005","2005/11","19"
"Oregon",41,2005,2005,"Dec., 2005","2005/12","27"
"Oregon",41,2006,2006,"Jan., 2006","2006/01","25"
"Oregon",41,2006,2006,"Feb., 2006","2006/02","32"
"Oregon",41,2006,2006,"Mar., 2006","2006/03","35"
"Oregon",41,2006,2006,"Apr., 2006","2006/04","34"
"Oregon",41,2006,2006,"May, 2006","2006/05","31"
"Oregon",41,2006,2006,"Jun., 2006","2006/06","31"
"Oregon",41,2006,2006,"Jul., 2006","2006/07","36"
"Oregon",41,2006,2006,"Aug., 2006","2006/08","29"
"Oregon",41,2006,2006,"Sep., 2006","2006/09","28"
"Oregon",41,2006,2006,"Oct., 2006","2006/10","23"
"Oregon",41,2006,2006,"Nov., 2006","2006/11","40"
"Oregon",41,2006,2006,"Dec., 2006","2006/12","28"
"Oregon",41,2007,2007,"Jan., 2007","2007/01","38"
"Oregon",41,2007,2007,"Feb., 2007","2007/02","19"
"Oregon",41,2007,2007,"Mar., 2007","2007/03","27"
"Oregon",41,2007,2007,"Apr., 2007","2007/04","27"
"Oregon",41,2007,2007,"May, 2007","2007/05","42"
"Oregon",41,2007,2007,"Jun., 2007","2007/06","31"
"Oregon",41,2007,2007,"Jul., 2007","2007/07","33"
"Oregon",41,2007,2007,"Aug., 2007","2007/08","34"
"Oregon",41,2007,2007,"Sep., 2007","2007/09","28"
"Oregon",41,2007,2007,"Oct., 2007","2007/10","37"
"Oregon",41,2007,2007,"Nov., 2007","2007/11","40"
"Oregon",41,2007,2007,"Dec., 2007","2007/12","24"
"Oregon",41,2008,2008,"Jan., 2008","2008/01","27"
"Oregon",41,2008,2008,"Feb., 2008","2008/02","33"
"Oregon",41,2008,2008,"Mar., 2008","2008/03","31"
"Oregon",41,2008,2008,"Apr., 2008","2008/04","33"
"Oregon",41,2008,2008,"May, 2008","2008/05","27"
"Oregon",41,2008,2008,"Jun., 2008","2008/06","33"
"Oregon",41,2008,2008,"Jul., 2008","2008/07","33"
"Oregon",41,2008,2008,"Aug., 2008","2008/08","34"
"Oregon",41,2008,2008,"Sep., 2008","2008/09","40"
"Oregon",41,2008,2008,"Oct., 2008","2008/10","32"
"Oregon",41,2008,2008,"Nov., 2008","2008/11","33"
"Oregon",41,2008,2008,"Dec., 2008","2008/12","23"
"Oregon",41,2009,2009,"Jan., 2009","2009/01","30"
"Oregon",41,2009,2009,"Feb., 2009","2009/02","28"
"Oregon",41,2009,2009,"Mar., 2009","2009/03","39"
"Oregon",41,2009,2009,"Apr., 2009","2009/04","36"
"Oregon",41,2009,2009,"May, 2009","2009/05","35"
"Oregon",41,2009,2009,"Jun., 2009","2009/06","25"
"Oregon",41,2009,2009,"Jul., 2009","2009/07","32"
"Oregon",41,2009,2009,"Aug., 2009","2009/08","31"
"Oregon",41,2009,2009,"Sep., 2009","2009/09","29"
"Oregon",41,2009,2009,"Oct., 2009","2009/10","37"
"Oregon",41,2009,2009,"Nov., 2009","2009/11","53"
"Oregon",41,2009,2009,"Dec., 2009","2009/12","35"
"Oregon",41,2010,2010,"Jan., 2010","2010/01","35"
"Oregon",41,2010,2010,"Feb., 2010","2010/02","40"
"Oregon",41,2010,2010,"Mar., 2010","2010/03","40"
"Oregon",41,2010,2010,"Apr., 2010","2010/04","31"
"Oregon",41,2010,2010,"May, 2010","2010/05","22"
"Oregon",41,2010,2010,"Jun., 2010","2010/06","40"
"Oregon",41,2010,2010,"Jul., 2010","2010/07","45"
"Oregon",41,2010,2010,"Aug., 2010","2010/08","36"
"Oregon",41,2010,2010,"Sep., 2010","2010/09","42"
"Oregon",41,2010,2010,"Oct., 2010","2010/10","40"
"Oregon",41,2010,2010,"Nov., 2010","2010/11","36"
"Oregon",41,2010,2010,"Dec., 2010","2010/12","38"
"Oregon",41,2011,2011,"Jan., 2011","2011/01","23"
"Oregon",41,2011,2011,"Feb., 2011","2011/02","27"
"Oregon",41,2011,2011,"Mar., 2011","2011/03","40"
"Oregon",41,2011,2011,"Apr., 2011","2011/04","44"
"Oregon",41,2011,2011,"May, 2011","2011/05","33"
"Oregon",41,2011,2011,"Jun., 2011","2011/06","39"
"Oregon",41,2011,2011,"Jul., 2011","2011/07","43"
"Oregon",41,2011,2011,"Aug., 2011","2011/08","32"
"Oregon",41,2011,2011,"Sep., 2011","2011/09","25"
"Oregon",41,2011,2011,"Oct., 2011","2011/10","39"
"Oregon",41,2011,2011,"Nov., 2011","2011/11","33"
"Oregon",41,2011,2011,"Dec., 2011","2011/12","36"
"Oregon",41,2012,2012,"Jan., 2012","2012/01","47"
"Oregon",41,2012,2012,"Feb., 2012","2012/02","35"
"Oregon",41,2012,2012,"Mar., 2012","2012/03","31"
"Oregon",41,2012,2012,"Apr., 2012","2012/04","34"
"Oregon",41,2012,2012,"May, 2012","2012/05","38"
"Oregon",41,2012,2012,"Jun., 2012","2012/06","42"
"Oregon",41,2012,2012,"Jul., 2012","2012/07","42"
"Oregon",41,2012,2012,"Aug., 2012","2012/08","33"
"Oregon",41,2012,2012,"Sep., 2012","2012/09","32"
"Oregon",41,2012,2012,"Oct., 2012","2012/10","37"
"Oregon",41,2012,2012,"Nov., 2012","2012/11","26"
"Oregon",41,2012,2012,"Dec., 2012","2012/12","34"
"Oregon",41,2013,2013,"Jan., 2013","2013/01","36"
"Oregon",41,2013,2013,"Feb., 2013","2013/02","26"
"Oregon",41,2013,2013,"Mar., 2013","2013/03","44"
"Oregon",41,2013,2013,"Apr., 2013","2013/04","35"
"Oregon",41,2013,2013,"May, 2013","2013/05","43"
"Oregon",41,2013,2013,"Jun., 2013","2013/06","42"
"Oregon",41,2013,2013,"Jul., 2013","2013/07","38"
"Oregon",41,2013,2013,"Aug., 2013","2013/08","29"
"Oregon",41,2013,2013,"Sep., 2013","2013/09","41"
"Oregon",41,2013,2013,"Oct., 2013","2013/10","50"
"Oregon",41,2013,2013,"Nov., 2013","2013/11","40"
"Oregon",41,2013,2013,"Dec., 2013","2013/12","31"
"Oregon",41,2014,2014,"Jan., 2014","2014/01","33"
"Oregon",41,2014,2014,"Feb., 2014","2014/02","37"
"Oregon",41,2014,2014,"Mar., 2014","2014/03","33"
"Oregon",41,2014,2014,"Apr., 2014","2014/04","40"
"Oregon",41,2014,2014,"May, 2014","2014/05","48"
"Oregon",41,2014,2014,"Jun., 2014","2014/06","41"
"Oregon",41,2014,2014,"Jul., 2014","2014/07","44"
"Oregon",41,2014,2014,"Aug., 2014","2014/08","45"
"Oregon",41,2014,2014,"Sep., 2014","2014/09","42"
"Oregon",41,2014,2014,"Oct., 2014","2014/10","41"
"Oregon",41,2014,2014,"Nov., 2014","2014/11","39"
"Oregon",41,2014,2014,"Dec., 2014","2014/12","38"
"Oregon",41,2015,2015,"Jan., 2015","2015/01","33"
"Oregon",41,2015,2015,"Feb., 2015","2015/02","36"
"Oregon",41,2015,2015,"Mar., 2015","2015/03","38"
"Oregon",41,2015,2015,"Apr., 2015","2015/04","35"
"Oregon",41,2015,2015,"May, 2015","2015/05","36"
"Oregon",41,2015,2015,"Jun., 2015","2015/06","41"
"Oregon",41,2015,2015,"Jul., 2015","2015/07","43"
